Date,years_since_halving,realized_vol_30,dxy_ret_30,dxy_ret_100,short_percent_r,long_percent_r,wr_composite,log_price_residual,log_price_residual_ma14
2022-02-12,1.757700205338809,0.11672602614105966,0.136090400154855,0.183360189179875,0.7782973132250735,0.2659152741256577,0.1627485560467771,0.3203593728422724,0.2997400715041062
2022-02-13,1.7604380561259412,0.11169373439552269,0.0956187537688,0.18659903964429703,0.7643227925040057,0.2595313436626461,0.1745115851638986,0.3178196494200929,0.3059597677847036
2022-02-14,1.7631759069130732,0.11466386384941943,0.12609063788217,0.21734553206008,0.7466300672644709,0.2618076574539625,0.1870357441767721,0.3255714958352769,0.311773474333131
2022-02-15,1.7659137577002053,0.18147061773681228,0.086161575139314,0.17705663426088097,0.7829096370207062,0.2908668019497645,0.1539459833653931,0.3697311567099852,0.3203582759722058
2022-02-16,1.7686516084873374,0.173980747895232,0.055689691025948,0.175437941833598,0.7948344649279538,0.2967833424177197,0.1442758218244444,0.3544181175136653,0.3313237327689817
2022-02-17,1.7713894592744694,0.37645063709706017,0.007312200184848,0.195828436059362,0.7105934076076127,0.2516613824822792,0.2165741292514336,0.2719479129111235,0.3361051372611185
2022-02-18,1.7741273100616015,0.3746727031677065,0.055491442513098,0.125461514027427,0.631361544215765,0.2219802355375074,0.2868080045410675,0.2579855588923081,0.332089236827812
2022-02-19,1.7768651608487338,0.3565240201680548,0.031335184713989,0.090355180457464,0.5743925059512935,0.2084200754485186,0.3369023480276201,0.258884377461273,0.3283421159455791
2022-02-20,1.779603011635866,0.02883788491099434,0.041823664620621,0.095658960200031,0.4861443993614813,0.1778968350725935,0.4224423156005996,0.2144913303982125,0.3198723148611496
2022-02-21,1.782340862422998,0.017861251292780024,0.041823664620621,0.095658960200031,0.383447677558923,0.143591877098942,0.5280204171320506,0.1772605373087845,0.3064829812323486
2022-02-22,1.78507871321013,0.011647942911144873,0.040777853632089994,0.094607542506428,0.3390224324332814,0.1434416005196794,0.5661658873673439,0.2080623982938689,0.2949472051884002
2022-02-23,1.787816563997262,0.03457438762820931,0.028148903004079,0.081752305770701,0.2790640370889673,0.1294717663844525,0.6275951103428651,0.1805695105192981,0.2811971753492842
2022-02-24,1.790554414784394,0.05674027135786896,0.124023186998969,0.127189454127627,0.2957425652509062,0.1370356848932638,0.6077490348370785,0.2066381482765553,0.2706707943056844
2022-02-25,1.7932922655715264,0.07113537744506472,0.013473405087651,0.082437743966667,0.32792681095565,0.1531978625233733,0.5691130130234885,0.2280279144328023,0.2636976772011085
2022-02-26,1.7960301163586585,0.07072473975039581,-0.065802938062041,0.113041848514277,0.349630814531903,0.1597473044148047,0.5464744612151163,0.2238976969082422,0.2568075574915349
2022-02-27,1.7987679671457906,0.10790150186208082,-0.066823678309512,0.057250239773598,0.334767745972331,0.1434272902939682,0.5698197944163317,0.1862501668191782,0.2474097373057553
2022-02-28,1.8015058179329224,0.6375888168443048,-0.057571458612121,0.06661802765498699,0.4459975237450362,0.2122699793314763,0.4364043820707359,0.320588702196936,0.2470538234744452
2022-03-01,1.8042436687200547,0.6474491627018957,0.014393649005326,0.13948204138043202,0.5553394965068628,0.2630006044062352,0.3277145223188613,0.3456755390247199,0.2453355650683548
2022-03-02,1.8069815195071868,0.6504650818676624,0.08804624674334001,0.092227916025744,0.6277378406386818,0.2937490338451654,0.262910509711816,0.3344849536372773,0.2439117676486129
2022-03-03,1.809719370294319,0.6882704696307382,0.145243441720495,0.134729306719776,0.6589814697259672,0.2868809703911037,0.2431868033876703,0.2989837000635429,0.2458428953023571
